									
222	намного	намного	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#710.332#710.698
223	умнее	умный	ADJ	_	Degree=Cmp	_	_	_	@tvc1947f-words#@tvc1947f#710.698#711.064
224	и	и	CCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#711.064#711.43
225	намного	намного	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#711.43#711.796
226	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#711.796#712.162
227	быстрее	быстро	ADV	_	Degree=Cmp	_	_	_	@tvc1947f-words#@tvc1947f#712.162#712.528
228	и	и	CCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#712.528#712.894
229	намного	намного	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#712.894#713.26
230	более	более	ADV	_	Degree=Cmp	_	_	_	@tvc1947f-words#@tvc1947f#713.26#713.626
231	эффективны	эффективный	ADJ	_	Degree=Pos|Number=Plur|Variant=Short	_	_	_	@tvc1947f-words#@tvc1947f#713.626#713.992
232	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#713.992#714.358
233	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#714.358#714.724
234	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#714.358#714.724
235	вопрос	вопрос	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#715.09#715.456
236	в	в	ADP	_	_	_	_	_	@tvc1947f-words#@tvc1947f#715.456#715.822
237	степени	степень	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#715.822#716.208
238	а	а	CCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#716.615#716.78
239	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#716.78#717.14
240	другие	другой	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@tvc1947f-words#@tvc1947f#717.14#717.632
241	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#717.632#717.82
242	и	и	CCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#717.82#718.07
243	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#718.07#718.35
244	ваш	ваш	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#718.35#718.707
245	любимый	любимый	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#718.707#719.064
246	Чомски	Чомски	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#719.064#719.421
247	или	или	CCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#719.421#719.7
248	в	в	ADP	_	_	_	_	_	@tvc1947f-words#@tvc1947f#719.7#719.9
249	русской	русский	ADJ	_	Case=Loc|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#719.9#720.426
250	традиции	традиция	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#720.426#721.01
251	Хомский	Хомский	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#721.01#721.4
252	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#721.4#721.516
253	которые	который	PRON	_	Case=Nom|Number=Plur	_	_	_	@tvc1947f-words#@tvc1947f#721.516#721.88
254	говорят	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#721.88#722.244
255	нет	нет	PART	_	_	_	_	_	@tvc1947f-words#@tvc1947f#722.244#722.608
256	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#722.608#722.972
257	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#722.972#723.336
258	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#723.336#723.7
259	другая	другой	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#723.7#724.064
260	история	история	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#724.064#724.428
261	э	э	INTJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#724.812#725.174
262	мм	мм	INTJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#725.174#725.536
263	дело	дело	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#725.536#725.898
264	не	не	PART	_	_	_	_	_	@tvc1947f-words#@tvc1947f#725.898#726.26
265	в	в	ADP	_	_	_	_	_	@tvc1947f-words#@tvc1947f#726.26#726.622
266	том	то	PRON	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#726.622#726.984
267	что	что	SCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#726.984#727.346
268	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@tvc1947f-words#@tvc1947f#727.346#727.708
269	умнее	умный	ADJ	_	Degree=Cmp	_	_	_	@tvc1947f-words#@tvc1947f#727.708#728.07
270	и	и	CCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#728.07#728.432
271	быстрее	быстро	ADV	_	Degree=Cmp	_	_	_	@tvc1947f-words#@tvc1947f#728.432#728.794
272	и	и	CCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#728.794#729.156
273	эффективнее	эффективно	ADV	_	Degree=Cmp	_	_	_	@tvc1947f-words#@tvc1947f#729.156#729.518
274	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#729.518#729.88
275	а	а	CCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#729.88#730.242
276	дело	дело	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#730.242#730.604
277	в	в	ADP	_	_	_	_	_	@tvc1947f-words#@tvc1947f#730.604#730.966
278	том	то	PRON	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#730.966#731.328
279	что	что	PRON	_	Case=Nom	_	_	_	@tvc1947f-words#@tvc1947f#731.328#731.69
280	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#731.69#732.052
281	нам	мы	PRON	_	Case=Dat|Number=Plur|Person=1	_	_	_	@tvc1947f-words#@tvc1947f#732.052#732.414
282	аа	аа	INTJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#732.414#732.776
283	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#732.776#733.138
284	неведомыми	неведомый	ADJ	_	Case=Ins|Degree=Pos|Number=Plur	_	_	_	@tvc1947f-words#@tvc1947f#733.138#733.5
285	способами	способ	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Plur	_	_	_	@tvc1947f-words#@tvc1947f#733.5#733.862
286	#вздох#	#вздох#	X	_	_	_	_	_	@tvc1947f-words#@tvc1947f#733.862#734.224
287	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#734.224#734.586
288	дан	дан	VERB	_	Aspect=Perf|Gender=Masc|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@tvc1947f-words#@tvc1947f#734.586#734.948
289	инструмент	инструмент	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#734.948#735.31
290	и	и	CCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#735.31#735.672
291	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#735.672#736.034
292	человеческий	человеческий	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#736.034#736.396
293	язык	язык	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#736.396#736.758
294	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#736.758#737.12
295	который	который	PRON	_	Case=Nom	_	_	_	@tvc1947f-words#@tvc1947f#737.12#737.482
296	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#737.482#737.844
297	иначе	иначе	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#737.844#738.206
298	устроен	устроить	VERB	_	Aspect=Perf|Gender=Masc|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@tvc1947f-words#@tvc1947f#738.206#738.568
299	и	и	CCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#738.568#738.93
300	обслуживает	обслуживать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#738.93#739.292
301	совсем	совсем	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#739.292#739.654
302	другие	другой	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@tvc1947f-words#@tvc1947f#739.654#740.016
303	вещи	вещь	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@tvc1947f-words#@tvc1947f#740.016#740.378
304	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#740.378#740.74
305	не	не	PART	_	_	_	_	_	@tvc1947f-words#@tvc1947f#740.74#741.102
306	только	только	PART	_	_	_	_	_	@tvc1947f-words#@tvc1947f#741.102#741.464
307	коммуникацию	коммуникация	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#741.464#741.826
308	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#741.826#742.188
309	вот	вот	PART	_	_	_	_	_	@tvc1947f-words#@tvc1947f#742.188#742.55
310	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#742.55#742.912
311	кстати	кстати	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#742.912#743.274
312	очень	очень	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#743.274#743.636
313	важная	важный	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#743.636#743.998
314	вещь	вещь	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#743.998#744.406
315	аа	аа	INTJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#745.197#745.587
316	Хомский	Хомский	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#745.587#745.977
317	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#745.977#746.367
318	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#746.367#746.757
319	ну	ну	INTJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#746.757#747.147
320	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@tvc1947f-words#@tvc1947f#747.147#747.537
321	эк...	экcтремальный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#747.537#747.927
322	экстремальный	экстремальный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#747.927#748.317
323	такой	такой	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#748.317#748.707
324	человек	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#748.707#749.097
325	поэтому	поэтому	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#749.097#749.487
326	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@tvc1947f-words#@tvc1947f#749.487#749.877
327	говорит	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#749.877#750.267
328	очень	очень	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#750.267#750.657
329	так	так	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#750.657#751.047
330	жестко	жестко	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#751.047#751.45
331	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@tvc1947f-words#@tvc1947f#751.813#752.235
332	говорит	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#752.235#752.657
333	следующим	следующий	ADJ	_	Case=Ins|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#752.657#753.079
334	образом	образ	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#753.079#753.501
335	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#753.501#753.923
336	язык	язык	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#753.923#754.345
337	ээ	ээ	INTJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#754.345#754.767
338	был	быть	AUX	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#754.767#755.189
339	создан	создать	VERB	_	Aspect=Perf|Gender=Masc|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@tvc1947f-words#@tvc1947f#755.189#755.611
340	или	или	CCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#755.611#756.033
341	образовался	образовываться	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@tvc1947f-words#@tvc1947f#756.033#756.455
342	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#756.455#756.877
343	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@tvc1947f-words#@tvc1947f#756.877#757.299
344	не	не	PART	_	_	_	_	_	@tvc1947f-words#@tvc1947f#757.299#757.721
345	настаиваю	настаивать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#757.721#758.143
346	на	на	ADP	_	_	_	_	_	@tvc1947f-words#@tvc1947f#758.143#758.565
347	формулировке	формулировка	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#758.565#758.987
348	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#758.987#759.409
349	ээ	ээ	INTJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#759.409#759.831
350	вовсе	вовсе	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#759.831#760.253
351	не	не	PART	_	_	_	_	_	@tvc1947f-words#@tvc1947f#760.253#760.675
352	как	как	SCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#760.675#761.097
353	средство	средство	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#761.097#761.519
354	коммуникации	коммуникация	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#761.519#761.941
355	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#761.941#762.363
356	а	а	CCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#762.363#762.785
357	для	для	ADP	_	_	_	_	_	@tvc1947f-words#@tvc1947f#762.785#763.207
358	мышления	мышление	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#763.207#763.648
359	как	как	SCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#763.999#764.361
360	средство	средство	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#764.361#764.723
361	коммуникации	коммуникация	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#764.723#765.085
362	язык	язык	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@tvc1947f-words#@tvc1947f#765.085#765.447
363	не	не	PART	_	_	_	_	_	@tvc1947f-words#@tvc1947f#765.447#765.809
364	очень	очень	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#765.809#766.171
365	хорош	хороший	ADJ	_	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short	_	_	_	@tvc1947f-words#@tvc1947f#766.171#766.533
366	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#766.533#766.895
367	вот	вот	PART	_	_	_	_	_	@tvc1947f-words#@tvc1947f#766.895#767.257
368	тут	тут	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#767.257#767.619
369	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@tvc1947f-words#@tvc1947f#767.619#767.981
370	между	между	ADP	_	_	_	_	_	@tvc1947f-words#@tvc1947f#767.981#768.343
371	прочим	прочее	DET	_	Case=Ins|Gender=Neut|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#768.343#768.705
372	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#768.705#769.067
373	попал	попасть	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#769.067#769.429
374	снайперски	снайперски	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#769.429#769.791
375	в	в	ADP	_	_	_	_	_	@tvc1947f-words#@tvc1947f#769.791#770.153
376	цель	цель	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#770.153#770.527
377	потому	потому	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#770.956#771.288
378	что	что	SCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#771.288#771.62
379	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#771.62#771.952
380	лучше	хороший	ADV	_	Degree=Cmp	_	_	_	@tvc1947f-words#@tvc1947f#771.952#772.284
381	всего	все	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#772.284#772.616
382	для	для	ADP	_	_	_	_	_	@tvc1947f-words#@tvc1947f#772.616#772.948
383	коммуникации	коммуникация	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#772.948#773.28
384	азбука	азбука	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#773.28#773.612
385	морзе	морзe	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#773.612#773.944
386	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#773.944#774.276
387	вот	вот	PART	_	_	_	_	_	@tvc1947f-words#@tvc1947f#774.276#774.608
388	как	как	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#774.608#774.94
389	здесь	здесь	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#774.94#775.272
390	#стучит#	#стучит#	X	_	_	_	_	_	@tvc1947f-words#@tvc1947f#775.272#775.604
391	отстучал	отстучал	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#775.604#775.936
392	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#775.604#775.936
393	#стучит#	#стучит#	X	_	_	_	_	_	@tvc1947f-words#@tvc1947f#775.936#776.268
394	так	так	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#776.268#776.6
395	здесь	здесь	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#776.6#776.932
396	же	же	PART	_	_	_	_	_	@tvc1947f-words#@tvc1947f#776.932#777.264
397	и	и	CCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#777.264#777.596
398	получил	получить	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#777.596#777.928
399	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#777.928#778.26
400	однозначный	однозначный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#778.26#778.592
401	сигнал	сигнал	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#778.592#778.944
402	нет	нет	PART	_	_	_	_	_	@tvc1947f-words#@tvc1947f#780.208#780.779
403	толкования	толкование	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#780.779#781.351
404	наш	наш	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#781.615#781.917
405	язык	язык	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#781.917#782.219
406	тем-то	то	PRON	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#782.219#782.521
407	ии	и	CCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#782.521#782.823
408	э	э	INTJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#782.823#783.125
409	уникален	уникальный	ADJ	_	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short	_	_	_	@tvc1947f-words#@tvc1947f#783.125#783.427
410	невероятен	невероятно	ADJ	_	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short	_	_	_	@tvc1947f-words#@tvc1947f#783.427#783.729
411	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#783.729#784.031
412	помимо	помимо	ADP	_	_	_	_	_	@tvc1947f-words#@tvc1947f#784.031#784.333
413	того	то	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#784.333#784.635
414	что	что	SCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#784.635#784.937
415	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@tvc1947f-words#@tvc1947f#784.937#785.239
416	еще	еще	ADV	_	_	_	_	_	@tvc1947f-words#@tvc1947f#785.239#785.541
417	дальше	далеко	ADV	_	Degree=Cmp	_	_	_	@tvc1947f-words#@tvc1947f#785.541#785.843
418	скажу	сказать	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#785.843#786.145
419	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#786.145#786.447
420	что	что	SCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#786.447#786.749
421	все	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#786.749#787.051
422	зависит	зависеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#787.051#787.353
423	от	от	ADP	_	_	_	_	_	@tvc1947f-words#@tvc1947f#787.353#787.655
424	того	то	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#787.655#787.957
425	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#787.957#788.259
426	кто	кто	PRON	_	Case=Nom	_	_	_	@tvc1947f-words#@tvc1947f#788.259#788.561
427	говорит	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#788.561#788.863
428	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#788.863#789.165
429	кому	кто	PRON	_	Case=Dat	_	_	_	@tvc1947f-words#@tvc1947f#789.165#789.467
430	говорит	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#789.467#789.769
431	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#789.769#790.071
432	когда	когда	ADV	_	_	_	_	_	@tvc1947f-words#@tvc1947f#790.071#790.373
433	говорит	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#790.373#790.675
434	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#790.675#790.977
435	что	что	PRON	_	Case=Nom	_	_	_	@tvc1947f-words#@tvc1947f#790.977#791.279
436	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@tvc1947f-words#@tvc1947f#791.279#791.581
437	оба	оба	NUM	_	Case=Nom|Gender=Masc	_	_	_	@tvc1947f-words#@tvc1947f#791.581#791.883
438	прочли	прочесть	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#791.883#792.185
439	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#792.185#792.487
