									
198	тыщ	тысяча	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@mdm1990f-words#@mdm1990f#00:10:52.503#00:10:52.764
199	рублей	рубль	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@mdm1990f-words#@mdm1990f#00:10:52.764#00:10:53.025
200	получал	получать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mdm1990f-words#@mdm1990f#00:10:53.025#00:10:53.286
201	ии	ии	INTJ	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:10:53.286#00:10:53.550
202	и	и	CCONJ	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:10:55.300#00:10:55.872
203	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@mdm1990f-words#@mdm1990f#00:10:55.872#00:10:56.444
204	подумала	подумать	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mdm1990f-words#@mdm1990f#00:10:56.444#00:10:57.016
205	нифига	нифига	INTJ	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:10:57.016#00:10:57.588
206	се	себя	NOUN	_	Case=Dat	_	_	_	@mdm1990f-words#@mdm1990f#00:10:57.588#00:10:58.160
207	хор...	хорошо	ADV	_	Degree=Pos	_	_	_	@mdm1990f-words#@mdm1990f#00:10:58.160#00:10:58.732
208	хорошо	хорошо	ADV	_	Degree=Pos	_	_	_	@mdm1990f-words#@mdm1990f#00:10:58.732#00:10:59.304
209	Илья	Илья	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@mdm1990f-words#@mdm1990f#00:10:59.304#00:10:59.876
210	живёт	жить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mdm1990f-words#@mdm1990f#00:10:59.876#00:11:00.450
211	#смеется#	#смеется#	X	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:11:01.800#00:11:02.300
212	у	у	ADP	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:11:02.300#00:11:02.800
213	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@mdm1990f-words#@mdm1990f#00:11:02.800#00:11:03.300
214	типа	типа	PART	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:11:03.300#00:11:03.800
215	того	то	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@mdm1990f-words#@mdm1990f#00:11:03.800#00:11:04.300
216	и	и	PART	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:11:04.300#00:11:04.800
217	было	быть	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mdm1990f-words#@mdm1990f#00:11:04.800#00:11:05.300
218	можешь	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mdm1990f-words#@mdm1990f#00:11:05.300#00:11:05.656
219	дать	дать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@mdm1990f-words#@mdm1990f#00:11:05.656#00:11:06.012
220	какие-нибудь	какой-нибудь	DET	_	Case=Acc|Number=Plur	_	_	_	@mdm1990f-words#@mdm1990f#00:11:06.012#00:11:06.368
221	ээ	ээ	INTJ	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:11:06.368#00:11:06.724
222	советы	совет	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@mdm1990f-words#@mdm1990f#00:11:06.724#00:11:07.080
223	тем	тот	 PRON	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	_	_	_	@mdm1990f-words#@mdm1990f#00:11:07.080#00:11:07.436
224	кто	кто	PRON	_	Case=Nom	_	_	_	@mdm1990f-words#@mdm1990f#00:11:07.436#00:11:07.792
225	щас	сейчас	ADV	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:11:07.792#00:11:08.148
226	на-хочет	хочет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mdm1990f-words#@mdm1990f#00:11:08.148#00:11:08.504
227	ээ	ээ	INTJ	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:11:08.504#00:11:08.860
228	хочет	хотеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mdm1990f-words#@mdm1990f#00:11:08.860#00:11:09.216
229	начать	начать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@mdm1990f-words#@mdm1990f#00:11:09.216#00:11:09.572
230	блогерство	блогерство	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@mdm1990f-words#@mdm1990f#00:11:09.572#00:11:09.940
231	всё	всё	INTJ	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:11:10.999#00:11:11.179
232	поздно	поздно	ADV	_	Degree=Pos	_	_	_	@mdm1990f-words#@mdm1990f#00:11:11.179#00:11:11.359
233	думаешь	думать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mdm1990f-words#@mdm1990f#00:11:11.359#00:11:11.539
234	?	?	PUNCT	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:11:11.539#00:11:11.720
235	угу	угу	INTJ	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:11:21.000#00:11:21.280
236	угу	угу	INTJ	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:11:26.900#00:11:27.400
237	ну	ну	INTJ	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:11:38.400#00:11:38.684
238	п-м-ну	п-м-ну	INTJ	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:11:38.684#00:11:38.968
239	у	у	ADP	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:11:38.968#00:11:39.252
240	кого-то	кто-то	PRON	_	Case=Gen	_	_	_	@mdm1990f-words#@mdm1990f#00:11:39.252#00:11:39.536
241	получается	получаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@mdm1990f-words#@mdm1990f#00:11:39.536#00:11:39.820
242	/	/	PUNCT	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:11:39.820#00:11:40.104
243	да	да	PART	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:11:40.104#00:11:40.388
244	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mdm1990f-words#@mdm1990f#00:11:40.388#00:11:40.672
245	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@mdm1990f-words#@mdm1990f#00:11:40.672#00:11:40.956
246	смотрю	смотреть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mdm1990f-words#@mdm1990f#00:11:40.956#00:11:41.240
247	ребята	ребята	NOUN	_	Animacy=Anim|Case=Nom|Number=Plur	_	_	_	@mdm1990f-words#@mdm1990f#00:11:41.240#00:11:41.524
248	/	/	PUNCT	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:11:41.524#00:11:41.808
249	особенно	особенно	ADV	_	Degree=Pos	_	_	_	@mdm1990f-words#@mdm1990f#00:11:41.808#00:11:42.092
250	в	в	ADP	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:11:42.092#00:11:42.376
251	инстаграме	инстаграм	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@mdm1990f-words#@mdm1990f#00:11:42.376#00:11:42.660
252	быстро	быстро	ADV	_	Degree=Pos	_	_	_	@mdm1990f-words#@mdm1990f#00:11:42.660#00:11:42.944
253	растут	расти	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mdm1990f-words#@mdm1990f#00:11:42.944#00:11:43.228
254	сейчас	сейчас	ADV	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:11:43.228#00:11:43.512
255	/	/	PUNCT	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:11:43.512#00:11:43.796
256	те	тот	DET	_	Case=Nom|Number=Plur	_	_	_	@mdm1990f-words#@mdm1990f#00:11:43.796#00:11:44.080
257	кто	кто	PRON	_	Case=Nom	_	_	_	@mdm1990f-words#@mdm1990f#00:11:44.080#00:11:44.364
258	там	там	ADV	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:11:44.364#00:11:44.648
259	/	/	PUNCT	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:11:44.648#00:11:44.932
260	рекламу	реклама	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@mdm1990f-words#@mdm1990f#00:11:44.932#00:11:45.216
261	[нрзб]	[нрзб]	X	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:11:45.216#00:11:45.500
262	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@mdm1990f-words#@mdm1990f#00:11:46.000#00:11:46.272
263	знаешь	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mdm1990f-words#@mdm1990f#00:11:46.272#00:11:46.544
264	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@mdm1990f-words#@mdm1990f#00:11:46.544#00:11:46.816
265	общаешь	общаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mdm1990f-words#@mdm1990f#00:11:46.816#00:11:47.088
266	с	с	ADP	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:11:47.088#00:11:47.360
267	инстаграм-блогерами	инстаграм-блогер	NOUN	_	Animacy=Anim|Case=Ins|Gender=Masc|Number=Plur	_	_	_	@mdm1990f-words#@mdm1990f#00:11:47.360#00:11:47.632
268	/	/	PUNCT	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:11:47.632#00:11:47.904
269	и	и	CCONJ	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:11:47.904#00:11:48.176
270	понимаю	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mdm1990f-words#@mdm1990f#00:11:48.176#00:11:48.448
271	что	что	SCONJ	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:11:48.448#00:11:48.720
272	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@mdm1990f-words#@mdm1990f#00:11:48.720#00:11:48.992
273	зарабатывают	зарабатывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mdm1990f-words#@mdm1990f#00:11:48.992#00:11:49.264
274	намного	намного	ADV	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:11:49.264#00:11:49.536
275	там	там	ADV	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:11:49.536#00:11:49.808
276	/	/	PUNCT	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:11:49.808#00:11:50.080
277	больше	больше	ADV	_	Degree=Cmp	_	_	_	@mdm1990f-words#@mdm1990f#00:11:50.080#00:11:50.352
278	чем	чем	SCONJ	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:11:50.352#00:11:50.624
279	если	если	SCONJ	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:11:50.624#00:11:50.896
280	бы	бы	PART	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:11:50.896#00:11:51.168
281	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@mdm1990f-words#@mdm1990f#00:11:51.168#00:11:51.440
282	просто	просто	PART	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:11:51.440#00:11:51.712
283	с	с	ADP	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:11:51.712#00:11:51.984
284	русского	русский	ADJ	_	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@mdm1990f-words#@mdm1990f#00:11:51.984#00:11:52.256
285	ютуба	ютуб	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@mdm1990f-words#@mdm1990f#00:11:52.256#00:11:52.528
286	зарабатывала	зарабатывать	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mdm1990f-words#@mdm1990f#00:11:52.528#00:11:52.800
287	/	/	PUNCT	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:11:52.800#00:11:53.072
288	в	в	ADP	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:11:53.072#00:11:53.344
289	своем	свой	DET	_	Case=Loc|Gender=Masc|Number=Sing	_	_	_	@mdm1990f-words#@mdm1990f#00:11:53.344#00:11:53.616
290	инстаграме	инстаграм	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@mdm1990f-words#@mdm1990f#00:11:53.616#00:11:53.900
291	угу	угу	INTJ	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:11:59.800#00:12:00.200
292	думаешь	думать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mdm1990f-words#@mdm1990f#00:12:02.000#00:12:02.300
293	инстаграм	инстаграм	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@mdm1990f-words#@mdm1990f#00:12:02.300#00:12:02.600
294	будет	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@mdm1990f-words#@mdm1990f#00:12:02.600#00:12:02.900
295	типа	типа	PART	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:12:02.900#00:12:03.200
296	падать	падать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@mdm1990f-words#@mdm1990f#00:12:03.200#00:12:03.500
297	или	или	CCONJ	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:12:03.500#00:12:03.800
298	/	/	PUNCT	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:12:03.800#00:12:04.100
299	почему	почему	ADV	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:12:04.100#00:12:04.400
300	не	не	PART	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:12:04.400#00:12:04.700
301	веришь	верить	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=2|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@mdm1990f-words#@mdm1990f#00:12:04.700#00:12:05.000
302	в	в	ADP	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:12:05.000#00:12:05.300
303	прощадку	площадка	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@mdm1990f-words#@mdm1990f#00:12:05.300#00:12:05.600
304	?	?	PUNCT	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:12:05.600#00:12:05.900
305	типа	типа	PART	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:12:10.200#00:12:10.480
306	продажу	продажа	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@mdm1990f-words#@mdm1990f#00:12:10.480#00:12:10.760
307	/	/	PUNCT	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:12:10.760#00:12:11.040
308	на	на	ADP	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:12:11.040#00:12:11.320
309	внешние	внешний	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@mdm1990f-words#@mdm1990f#00:12:11.320#00:12:11.600
310	ссылки	ссылка	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@mdm1990f-words#@mdm1990f#00:12:11.600#00:12:11.880
311	?	?	PUNCT	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:12:11.880#00:12:12.160
312	и	и	CCONJ	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:12:12.160#00:12:12.440
313	так	так	ADV	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:12:12.440#00:12:12.720
314	далее	далее	ADV	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:12:12.720#00:12:13.000
315	угу	угу	INTJ	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:12:13.600#00:12:14.100
316	угу	угу	INTJ	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:12:17.500#00:12:18.000
317	угу	угу	INTJ	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:12:21.000#00:12:21.800
318	щас	сейчас	ADV	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:12:32.300#00:12:32.625
319	магазинчик	магазинчик	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@mdm1990f-words#@mdm1990f#00:12:32.625#00:12:32.950
320	уже	уже	ADV	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:12:32.950#00:12:33.275
321	будет	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@mdm1990f-words#@mdm1990f#00:12:33.275#00:12:33.600
322	в	в	ADP	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:12:33.600#00:12:33.925
323	инстаграме	инстаграм	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@mdm1990f-words#@mdm1990f#00:12:33.925#00:12:34.250
324	/	/	PUNCT	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:12:34.250#00:12:34.575
325	да	да	PART	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:12:34.575#00:12:34.900
326	угу	угу	INTJ	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:12:41.000#00:12:41.400
327	ээ	ээ	INTJ	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:12:54.000#00:12:54.205
328	/	/	PUNCT	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:12:54.205#00:12:54.410
329	а	а	CCONJ	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:12:54.410#00:12:54.615
330	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@mdm1990f-words#@mdm1990f#00:12:54.615#00:12:54.820
331	сам	сам	ADJ	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@mdm1990f-words#@mdm1990f#00:12:54.820#00:12:55.025
332	за	за	ADP	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:12:55.025#00:12:55.230
333	кем	кто	PRON	_	Case=Ins	_	_	_	@mdm1990f-words#@mdm1990f#00:12:55.230#00:12:55.435
334	следишь	следить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mdm1990f-words#@mdm1990f#00:12:55.435#00:12:55.640
335	щас	сейчас	ADV	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:12:55.640#00:12:55.845
336	/	/	PUNCT	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:12:55.845#00:12:56.050
337	из	из	ADP	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:12:56.050#00:12:56.255
338	блогеров	блогер	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@mdm1990f-words#@mdm1990f#00:12:56.255#00:12:56.460
339	кто	кто	PRON	_	Case=Nom	_	_	_	@mdm1990f-words#@mdm1990f#00:12:56.460#00:12:56.665
340	тебе	ты	PRON	_	Case=Dat|Number=Sing|Person=2	_	_	_	@mdm1990f-words#@mdm1990f#00:12:56.665#00:12:56.870
341	нравится	нравиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@mdm1990f-words#@mdm1990f#00:12:56.870#00:12:57.075
342	?	?	PUNCT	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:12:57.075#00:12:57.280
343	/	/	PUNCT	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:12:57.280#00:12:57.500
344	выдели	выделить	VERB	_	Aspect=Imp|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@mdm1990f-words#@mdm1990f#00:13:06.550#00:13:06.885
345	парочку	парочка	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@mdm1990f-words#@mdm1990f#00:13:06.885#00:13:07.220
346	/	/	PUNCT	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:13:07.220#00:13:07.555
347	им	они	PRON	_	Case=Dat|Number=Plur|Person=3	_	_	_	@mdm1990f-words#@mdm1990f#00:13:07.555#00:13:07.890
348	будет	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@mdm1990f-words#@mdm1990f#00:13:07.890#00:13:08.225
349	приятно	приятно	ADV	_	Degree=Pos	_	_	_	@mdm1990f-words#@mdm1990f#00:13:08.225#00:13:08.560
350	даже	даже	PART	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:13:08.560#00:13:08.895
351	если	если	SCONJ	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:13:08.895#00:13:09.230
352	подписчиков	подписчик	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@mdm1990f-words#@mdm1990f#00:13:09.230#00:13:09.565
353	нет	нет	PART	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:13:09.565#00:13:09.900
354	[нрзб]	[нрзб]	X	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:13:14.700#00:13:15.300
355	не	не	PART	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:13:15.500#00:13:15.750
356	знала	знать	NOUN	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mdm1990f-words#@mdm1990f#00:13:15.750#00:13:16.000
357	/	/	PUNCT	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:13:16.000#00:13:16.250
358	#смеется#	#смеется#	X	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:13:17.800#00:13:19.300
359	угу	угу	INTJ	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:13:52.700#00:13:53.200
360	угу	угу	INTJ	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:13:58.300#00:13:58.800
361	угу	угу	INTJ	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:14:00.400#00:14:00.833
362	/	/	PUNCT	_	_	_	_	_	@mdm1990f-words#@mdm1990f#00:14:00.833#00:14:01.266
363	ага	ага	PART	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@mdm1990f-words#@mdm1990f#00:14:01.266#00:14:01.700
364	в	в	ADP	_	_	_	_	_	@iav1984m-words#@iav1984m#00:08:56.400#00:08:56.700
365	инстаграм-то	интстаграм	NOUN	_	Case=Loc|Gender=Masc|Number=Sing	_	_	_	@iav1984m-words#@iav1984m#00:08:56.700#00:08:57.000
366	весь	весь	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@iav1984m-words#@iav1984m#00:08:57.000#00:08:57.300
367	в...	в...	X	_	_	_	_	_	@iav1984m-words#@iav1984m#00:08:57.300#00:08:57.600
368	контент	контент	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@iav1984m-words#@iav1984m#00:08:57.600#00:08:57.900
369	вторичный	вторичный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@iav1984m-words#@iav1984m#00:08:57.900#00:08:58.200
370	/	/	PUNCT	_	_	_	_	_	@iav1984m-words#@iav1984m#00:08:58.200#00:08:58.500
371	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iav1984m-words#@iav1984m#00:08:58.500#00:08:58.800
372	блог	блог	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@iav1984m-words#@iav1984m#00:08:58.800#00:08:59.100
373	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iav1984m-words#@iav1984m#00:08:59.100#00:08:59.400
374	варламов	Варламов	PROPN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@iav1984m-words#@iav1984m#00:08:59.400#00:08:59.700
375	ру	ру	X	_	_	_	_	_	@iav1984m-words#@iav1984m#00:08:59.700#00:09:00.000
376	этоо	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@iav1984m-words#@iav1984m#00:09:00.100#00:09:00.561
377	/	/	PUNCT	_	_	_	_	_	@iav1984m-words#@iav1984m#00:09:00.561#00:09:01.022
378	то-там-там	там	ADV	_	_	_	_	_	@iav1984m-words#@iav1984m#00:09:01.022#00:09:01.483
379	всё	всё	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@iav1984m-words#@iav1984m#00:09:01.483#00:09:01.944
380	рождается	рождаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@iav1984m-words#@iav1984m#00:09:01.944#00:09:02.405
381	и	и	CCONJ	_	_	_	_	_	@iav1984m-words#@iav1984m#00:09:02.405#00:09:02.866
382	оттуда	оттуда	ADV	_	_	_	_	_	@iav1984m-words#@iav1984m#00:09:02.866#00:09:03.327
383	оно	оно	PRON	_	Case=Nom|Gender=Neut|Number=Sing|Person=3	_	_	_	@iav1984m-words#@iav1984m#00:09:03.327#00:09:03.788
384	потом	потом	ADV	_	_	_	_	_	@iav1984m-words#@iav1984m#00:09:03.788#00:09:04.251
385	да	да	PART	_	_	_	_	_	@iav1984m-words#@iav1984m#00:09:06.000#00:09:06.294
386	да	да	PART	_	_	_	_	_	@iav1984m-words#@iav1984m#00:09:06.294#00:09:06.588
387	не	не	PART	_	_	_	_	_	@iav1984m-words#@iav1984m#00:09:06.588#00:09:06.882
388	ну	ну	INTJ	_	_	_	_	_	@iav1984m-words#@iav1984m#00:09:06.882#00:09:07.176
389	как	как	SCONJ	_	_	_	_	_	@iav1984m-words#@iav1984m#00:09:07.176#00:09:07.470
390	то	то	PRON	_	Case=Nom|Number=Sing	_	_	_	@iav1984m-words#@iav1984m#00:09:07.470#00:09:07.764
391	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iav1984m-words#@iav1984m#00:09:07.764#00:09:08.058
